pic_num,training_loop.thisRepN,training_loop.thisTrialN,training_loop.thisN,training_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro_text.started,intro_click.started,intro_click.x,intro_click.y,intro_click.leftButton,intro_click.midButton,intro_click.rightButton,intro_click.time,show_images.started,image0_name,image0_position,image1_name,image1_position,image2_name,image2_position,image3_name,image3_position,image4_name,image4_position,image5_name,image5_position,image6_name,image6_position,image7_name,image7_position,image8_name,image8_position,image9_name,image9_position,image10_name,image10_position,image11_name,image11_position,image12_name,image12_position,image0.started,image1.started,image2.started,image3.started,image4.started,image5.started,image6.started,image7.started,image8.started,image9.started,image10.started,image11.started,image12.started,show_images.stopped,blank_screen.started,blank_text.started,blank_text.stopped,blank_screen.stopped,show_images_changed.started,correct_image,correct_image_name,correct_image_pos,image0_2.started,image1_2.started,image2_2.started,image3_2.started,image4_2.started,image5_2.started,image6_2.started,image7_2.started,image8_2.started,image9_2.started,image10_2.started,image11_2.started,image12_2.started,mouse.started,show_images_changed.stopped,is_correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.clicked_image,feedback.started,feedback_text.started,feedback_text.stopped,feedback.stopped,begin_real_trial.started,text.started,begin_real_trial.stopped,so_long_and_thanks_for_all_the_fish.started,goodbye_text.started,goodbye_click.started,so_long_and_thanks_for_all_the_fish.stopped,goodbye_click.x,goodbye_click.y,goodbye_click.leftButton,goodbye_click.midButton,goodbye_click.rightButton,goodbye_click.time,id,age,date,expName,psychopyVersion,frameRate,expStart,
9,,,,,0,1,1,1,2,0,2,0,229.10870220907964,,,,,,,,,,228.61869062506594,laptop.png,"[0.75, -0.75]",ora.png,"[0.25, -0.25]",fogas.png,"[-0.25, -0.75]",kad.png,"[-0.25, 0.75]",ollo.png,"[-0.75, 0.75]",fotel.png,"[0.25, 0.25]",fagyi.png,"[-0.75, -0.25]",letra.png,"[-0.75, -0.75]",ceruza.png,"[-0.25, 0.25]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",230.14488441706635,230.14488441706635,230.14488441706635,230.14488441706635,230.14488441706635,230.14488441706635,230.14488441706635,230.14488441706635,230.14488441706635,230.14488441706635,230.14488441706635,230.14488441706635,230.14488441706635,240.11864558397792,245.10948804207146,245.11407937505282,246.03760945913382,245.59909920906648,240.61158412508667,image8_2,zokni.png,"[-0.25, 0.25]",242.1380911669694,242.1380911669694,242.1380911669694,242.1380911669694,242.1380911669694,242.1380911669694,242.1380911669694,242.1380911669694,242.1380911669694,242.1380911669694,242.1380911669694,242.1380911669694,242.1380911669694,0.01966766593977809,245.10890166717581,True,[-0.296875],[0.23333333333333334],[1],[0],[0],[2.9701440839562565],['image8_2'],['zokni.png'],,,,,,,,,,,,,,,,,,Miklos,31,2024-05-07_00h07.14.669,visual_memory,2024.1.4,None,2024-05-07 00h07.29.746255 +0200,
9,,,,,0,1,1,1,3,0,3,0,246.03760945913382,,,,,,,,,,245.59955145907588,fogas.png,"[0.25, 0.75]",fagyi.png,"[0.25, 0.25]",macko.png,"[-0.25, 0.25]",zokni.png,"[0.25, -0.75]",kad.png,"[0.75, 0.25]",alma.png,"[0.75, -0.25]",letra.png,"[-0.75, 0.75]",ora.png,"[-0.75, -0.75]",ollo.png,"[-0.25, -0.75]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",247.1291717090644,247.1291717090644,247.1291717090644,247.1291717090644,247.1291717090644,247.1291717090644,247.1291717090644,247.1291717090644,247.1291717090644,247.1291717090644,247.1291717090644,247.1291717090644,247.1291717090644,257.09855108405463,265.7930308750365,265.79831958399154,266.74714895896614,266.28397879214026,257.5931489591021,image8_2,kamera.png,"[-0.25, -0.75]",259.10364387510344,259.10364387510344,259.10364387510344,259.10364387510344,259.10364387510344,259.10364387510344,259.10364387510344,259.10364387510344,259.10364387510344,259.10364387510344,259.10364387510344,259.10364387510344,259.10364387510344,0.00530487485229969,265.79209695896134,True,[-0.2078125],[-0.6847222222222222],[1],[0],[0],[6.687771708006039],['image8_2'],['kamera.png'],,,,,,,,,,,,,,,,,,Miklos,31,2024-05-07_00h07.14.669,visual_memory,2024.1.4,None,2024-05-07 00h07.29.746255 +0200,
9,,,,,0,1,1,1,4,0,4,0,266.74714895896614,,,,,,,,,,266.28446370898746,bogre.png,"[0.75, -0.25]",letra.png,"[0.25, 0.25]",fotel.png,"[-0.75, 0.75]",ceruza.png,"[0.75, 0.75]",szemuveg.png,"[0.75, -0.75]",kamera.png,"[0.25, -0.75]",alma.png,"[-0.25, -0.25]",ollo.png,"[-0.25, -0.75]",papucs.png,"[-0.25, 0.25]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",blank.png,"[2, 2]",267.809081209125,267.809081209125,267.809081209125,267.809081209125,267.809081209125,267.809081209125,267.809081209125,267.809081209125,267.809081209125,267.809081209125,267.809081209125,267.809081209125,267.809081209125,277.78327308408916,287.39513037516735,287.4001532921102,288.5337170001585,287.8853636670392,278.27673300006427,image8_2,macko.png,"[-0.25, 0.25]",279.802598166978,279.802598166978,279.802598166978,279.802598166978,279.802598166978,279.802598166978,279.802598166978,279.802598166978,279.802598166978,279.802598166978,279.802598166978,279.802598166978,279.802598166978,0.019518875051289797,287.3943063339684,False,[-0.1859375],[-0.35694444444444445],[1],[0],[0],[7.591033292002976],['image6_2'],['alma.png'],,,,,,,,,,,,,,,,,,Miklos,31,2024-05-07_00h07.14.669,visual_memory,2024.1.4,None,2024-05-07 00h07.29.746255 +0200,
9,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miklos,31,2024-05-07_00h07.14.669,visual_memory,2024.1.4,None,2024-05-07 00h07.29.746255 +0200,
13,,,,,0,2,2,2,0,0,0,0,288.5337170001585,,,,,,,,,,287.8875897920225,papucs.png,"[-0.75, -0.75]",vodor.png,"[0.75, 0.25]",ceruza.png,"[0.25, 0.25]",fogas.png,"[0.25, -0.75]",letra.png,"[0.75, -0.25]",esernyo.png,"[-0.25, -0.75]",ora.png,"[-0.75, 0.25]",ollo.png,"[0.25, -0.25]",kad.png,"[-0.25, 0.75]",alma.png,"[-0.75, -0.25]",fotel.png,"[0.75, 0.75]",laptop.png,"[0.75, -0.75]",kamera.png,"[-0.75, 0.75]",289.40912854205817,289.40912854205817,289.40912854205817,289.40912854205817,289.40912854205817,289.40912854205817,289.40912854205817,289.40912854205817,289.40912854205817,289.40912854205817,289.40912854205817,289.40912854205817,289.40912854205817,299.3845275840722,312.43144487496465,312.4376302920282,313.5573751251213,312.92264504218474,299.87809425010346,image12_2,bogre.png,"[-0.75, 0.75]",301.4035359171685,301.4035359171685,301.4035359171685,301.4035359171685,301.4035359171685,301.4035359171685,301.4035359171685,301.4035359171685,301.4035359171685,301.4035359171685,301.4035359171685,301.4035359171685,301.4035359171685,0.01920829201117158,312.4301984170452,False,[-0.6734375],[0.33055555555555555],[1],[0],[0],[11.025873749982566],['image6_2'],['ora.png'],,,,,,,,,,,,,,,,,,Miklos,31,2024-05-07_00h07.14.669,visual_memory,2024.1.4,None,2024-05-07 00h07.29.746255 +0200,
13,,,,,0,2,2,2,1,0,1,0,313.5573751251213,,,,,,,,,,312.92310720914975,ora.png,"[-0.75, 0.25]",letra.png,"[0.25, 0.25]",laptop.png,"[-0.75, -0.25]",ollo.png,"[-0.25, 0.25]",auto.png,"[0.25, -0.75]",hajszarito.png,"[0.25, 0.75]",szemuveg.png,"[-0.25, 0.75]",kamera.png,"[-0.25, -0.75]",fagyi.png,"[0.75, -0.75]",ceruza.png,"[0.75, 0.25]",papucs.png,"[-0.75, -0.75]",macko.png,"[0.25, -0.25]",esernyo.png,"[0.75, 0.75]",314.44684166717343,314.44684166717343,314.44684166717343,314.44684166717343,314.44684166717343,314.44684166717343,314.44684166717343,314.44684166717343,314.44684166717343,314.44684166717343,314.44684166717343,314.44684166717343,314.44684166717343,324.4185565421358,336.9223247920163,336.9286835421808,338.0412562091369,337.415308667114,324.9161046249792,image12_2,bogre.png,"[0.75, 0.75]",326.4307805420831,326.4307805420831,326.4307805420831,326.4307805420831,326.4307805420831,326.4307805420831,326.4307805420831,326.4307805420831,326.4307805420831,326.4307805420831,326.4307805420831,326.4307805420831,326.4307805420831,0.012403457891196012,336.9214425000828,False,[-0.64609375],[-0.8222222222222222],[1],[0],[0],[10.490039917174727],['image10_2'],['papucs.png'],,,,,,,,,,,,,,,,,,Miklos,31,2024-05-07_00h07.14.669,visual_memory,2024.1.4,None,2024-05-07 00h07.29.746255 +0200,
13,,,,,0,2,2,2,2,0,2,0,338.0412562091369,,,,,,,,,,337.41576416697353,fogas.png,"[-0.25, -0.25]",auto.png,"[0.75, 0.25]",letra.png,"[-0.75, -0.25]",kad.png,"[0.75, -0.75]",hajszarito.png,"[-0.25, 0.25]",papucs.png,"[-0.75, 0.75]",ceruza.png,"[-0.75, -0.75]",zokni.png,"[0.75, -0.25]",esernyo.png,"[-0.25, 0.75]",szemuveg.png,"[-0.25, -0.75]",laptop.png,"[0.25, 0.75]",fotel.png,"[0.25, -0.75]",ora.png,"[0.25, 0.25]",338.9361544169951,338.9361544169951,338.9361544169951,338.9361544169951,338.9361544169951,338.9361544169951,338.9361544169951,338.9361544169951,338.9361544169951,338.9361544169951,338.9361544169951,338.9361544169951,338.9361544169951,348.9069194169715,361.66022700001486,361.6655573339667,362.8114174590446,362.15279720909894,349.4034035841469,image12_2,macko.png,"[0.25, 0.25]",350.91303858417086,350.91303858417086,350.91303858417086,350.91303858417086,350.91303858417086,350.91303858417086,350.91303858417086,350.91303858417086,350.91303858417086,350.91303858417086,350.91303858417086,350.91303858417086,350.91303858417086,0.006274667102843523,361.6593230001163,False,[0.20546875],[-0.8444444444444444],[1],[0],[0],[10.745633375132456],['image11_2'],['fotel.png'],,,,,,,,,,,,,,,,,,Miklos,31,2024-05-07_00h07.14.669,visual_memory,2024.1.4,None,2024-05-07 00h07.29.746255 +0200,
13,,,,,0,2,2,2,3,0,3,0,362.8114174590446,,,,,,,,,,362.1532569171395,kamera.png,"[-0.25, -0.25]",letra.png,"[0.75, -0.75]",bogre.png,"[0.25, -0.25]",vodor.png,"[0.75, 0.25]",auto.png,"[-0.25, 0.25]",fagyi.png,"[-0.75, -0.25]",fotel.png,"[0.75, 0.75]",zokni.png,"[-0.25, 0.75]",ora.png,"[0.25, 0.75]",kad.png,"[0.75, -0.25]",alma.png,"[0.25, -0.75]",szemuveg.png,"[-0.75, 0.25]",hajszarito.png,"[0.25, 0.25]",363.66808612504974,363.66808612504974,363.66808612504974,363.66808612504974,363.66808612504974,363.66808612504974,363.66808612504974,363.66808612504974,363.66808612504974,363.66808612504974,363.66808612504974,363.66808612504974,363.66808612504974,373.6568186250515,376.93858833401464,376.9592624171637,378.06544695911,377.44332129205577,374.1572808341589,image12_2,fogas.png,"[0.25, 0.25]",375.66663724998944,375.66663724998944,375.66663724998944,375.66663724998944,375.66663724998944,375.66663724998944,375.66663724998944,375.66663724998944,375.66663724998944,375.66663724998944,375.66663724998944,375.66663724998944,375.66663724998944,0.010007584001868963,376.93787975003943,True,[0.3140625],[0.18472222222222223],[1],[0],[0],[1.270627958001569],['image12_2'],['fogas.png'],,,,,,,,,,,,,,,,,,Miklos,31,2024-05-07_00h07.14.669,visual_memory,2024.1.4,None,2024-05-07 00h07.29.746255 +0200,
13,,,,,0,2,2,2,4,0,4,0,378.06544695911,,,,,,,,,,377.44378654216416,ollo.png,"[-0.25, 0.25]",alma.png,"[-0.75, -0.25]",ceruza.png,"[-0.25, 0.75]",laptop.png,"[-0.75, -0.75]",papucs.png,"[0.25, 0.25]",auto.png,"[0.25, -0.75]",bogre.png,"[-0.25, -0.25]",kamera.png,"[0.25, 0.75]",zokni.png,"[0.75, -0.75]",ora.png,"[0.75, -0.25]",hajszarito.png,"[0.25, -0.25]",esernyo.png,"[-0.75, 0.25]",vodor.png,"[0.75, 0.25]",378.9517290000804,378.9517290000804,378.9517290000804,378.9517290000804,378.9517290000804,378.9517290000804,378.9517290000804,378.9517290000804,378.9517290000804,378.9517290000804,378.9517290000804,378.9517290000804,378.9517290000804,388.92884858418256,394.4659750419669,394.47350787511095,394.96181954210624,394.9581091250293,389.42014295910485,image12_2,fagyi.png,"[0.75, 0.25]",390.945772459032,390.945772459032,390.945772459032,390.945772459032,390.945772459032,390.945772459032,390.945772459032,390.945772459032,390.945772459032,390.945772459032,390.945772459032,390.945772459032,390.945772459032,0.017120250035077333,394.4652742501348,False,[-0.24921875],[0.19305555555555556],[1],[0],[0],[3.518779333913699],['image0_2'],['ollo.png'],,,,,,,,,,,,,,,,,,Miklos,31,2024-05-07_00h07.14.669,visual_memory,2024.1.4,None,2024-05-07 00h07.29.746255 +0200,
13,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miklos,31,2024-05-07_00h07.14.669,visual_memory,2024.1.4,None,2024-05-07 00h07.29.746255 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.958392709028,396.46717591700144,0.001312041888013482,398.73513345909305,[-0.24921875],[0.19305555555555556],[1],[0],[0],[2.267425874946639],Miklos,31,2024-05-07_00h07.14.669,visual_memory,2024.1.4,None,2024-05-07 00h07.29.746255 +0200,
